Points:0, Points:1, Points:2, scalars
0.15084E+04, 0.48710E+03, -0.97107E+03, 1
0.15431E+04, 0.46913E+02, -0.96250E+03, 1
0.15121E+04, 0.10285E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.10708E+04, 1
0.15881E+04, -0.40500E+02, -0.98556E+03, 1
0.15881E+04, -0.40500E+02, -0.10711E+04, 1
0.14660E+04, 0.45154E+03, -0.96250E+03, 1
0.14308E+04, 0.24957E+03, -0.96250E+03, 1
0.14888E+04, 0.47063E+03, -0.96250E+03, 1
0.15881E+04, -0.40500E+02, -0.10064E+04, 1
0.15881E+04, -0.40500E+02, -0.10115E+04, 1
0.15084E+04, 0.48710E+03, -0.10977E+04, 1
0.14319E+04, 0.42191E+03, -0.96250E+03, 1
0.15247E+04, 0.80230E+02, -0.96250E+03, 1
0.15044E+04, 0.11686E+03, -0.96250E+03, 1
0.14641E+04, 0.18958E+03, -0.96250E+03, 1
0.15804E+04, -0.22847E+02, -0.96250E+03, 1
0.15111E+04, 0.10472E+03, -0.96250E+03, 1
0.15052E+04, 0.11533E+03, -0.96250E+03, 1
0.14591E+04, 0.19848E+03, -0.96250E+03, 1
0.14766E+04, 0.16692E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.10442E+04, 1
0.15742E+04, -0.91040E+01, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.10885E+04, 1
0.15702E+04, -0.18808E+01, -0.96250E+03, 1
0.14279E+04, 0.25471E+03, -0.96250E+03, 1
0.14481E+04, 0.21836E+03, -0.96250E+03, 1
0.15098E+04, 0.10701E+03, -0.96250E+03, 1
0.14822E+04, 0.36200E+03, -0.96250E+03, 1
0.15084E+04, 0.48710E+03, -0.10893E+04, 1
